,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
73,8,8,0,15,1,1,10,10,,8,4,14,1,-0.4,1,23,2,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,2,25,Masters in Public Administration,13.0,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.0,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10
74,8,8,0,15,1,1,10,10,,10,5,15,1,-0.23,0,24,3,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,9.0,8.0,9.0,,7.0,9.0,7.0,2,25,Masters in Public Administration,13.0,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.0,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10
75,8,8,0,15,1,1,10,10,,9,6,16,1,0.28,1,25,2,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,2,25,Masters in Public Administration,13.0,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.0,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10
76,8,8,0,15,1,1,10,10,,4,7,17,0,0.05,1,30,2,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,2,25,Masters in Public Administration,13.0,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.0,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10
77,8,8,0,15,1,1,10,10,,5,8,18,1,0.17,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2,25,Masters in Public Administration,13.0,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.0,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10
78,8,8,0,15,1,1,10,10,,1,9,19,1,-0.47,1,28,2,50.0,0.0,25.0,10.0,0.0,15.0,1,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,2,25,Masters in Public Administration,13.0,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.0,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10
79,8,8,0,15,1,1,10,10,,2,10,20,1,-0.21,1,24,2,100.0,0.0,0.0,0.0,0.0,0.0,1,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,2,25,Masters in Public Administration,13.0,,,,2,1,1,"London, England",0,,1,5,1,Journalist,6.0,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,10
80,9,9,0,17,1,1,10,1,,8,1,11,0,0.19,0,27,2,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
81,9,9,0,17,1,1,10,1,,7,2,12,1,0.03,0,22,2,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
82,9,9,0,17,1,1,10,1,,4,3,13,1,0.68,0,22,4,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
83,9,9,0,17,1,1,10,1,,9,4,14,1,-0.26,0,23,2,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
84,9,9,0,17,1,1,10,1,,1,5,15,1,-0.01,0,24,3,30.0,10.0,20.0,10.0,10.0,20.0,1,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
85,9,9,0,17,1,1,10,1,,10,6,16,1,0.42,0,25,2,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
86,9,9,0,17,1,1,10,1,,5,7,17,1,0.21,0,30,2,35.0,15.0,25.0,10.0,5.0,10.0,1,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
87,9,9,0,17,1,1,10,1,,6,8,18,0,0.1,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
88,9,9,0,17,1,1,10,1,,2,9,19,1,-0.35,0,28,2,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
89,9,9,0,17,1,1,10,1,,3,10,20,0,-0.23,0,24,2,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,26,Masters in Public Administration,13.0,,,,6,1,1,"Palm Springs, California",0,,1,4,1,"Congresswoman, and comedian",9.0,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15
90,10,10,0,19,1,1,10,2,,9,1,11,0,0.3,1,27,2,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
91,10,10,0,19,1,1,10,2,,8,2,12,0,0.65,1,22,2,60.0,0.0,0.0,40.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
92,10,10,0,19,1,1,10,2,,5,3,13,1,-0.15,0,22,4,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
93,10,10,0,19,1,1,10,2,,10,4,14,0,0.17,1,23,2,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,1,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
94,10,10,0,19,1,1,10,2,,2,5,15,0,0.24,0,24,3,30.0,10.0,20.0,10.0,10.0,20.0,1,6.0,9.0,9.0,7.0,8.0,,6.0,6.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
95,10,10,0,19,1,1,10,2,,1,6,16,0,0.15,1,25,2,50.0,0.0,30.0,10.0,0.0,10.0,0,,8.0,7.0,7.0,7.0,7.0,6.0,6.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
96,10,10,0,19,1,1,10,2,,6,7,17,0,0.41,1,30,2,35.0,15.0,25.0,10.0,5.0,10.0,0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,6.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
97,10,10,0,19,1,1,10,2,,7,8,18,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
98,10,10,0,19,1,1,10,2,,3,9,19,1,0.49,1,28,2,50.0,0.0,25.0,10.0,0.0,15.0,1,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
99,10,10,0,19,1,1,10,2,,4,10,20,0,0.08,1,24,2,100.0,0.0,0.0,0.0,0.0,0.0,0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,2,26,Masters of Social Work&Education,13.0,,,,2,4,4,94115,"19,335","48,652.00",2,6,1,To create early childhood intervention programs,9.0,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10
100,11,1,1,2,1,1,10,7,,4,1,1,0,0.14,0,21,4,15.0,20.0,20.0,15.0,15.0,15.0,1,6.0,9.0,7.0,7.0,6.0,5.0,7.0,6.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
101,11,1,1,2,1,1,10,3,,10,2,2,0,0.29,1,24,2,45.0,5.0,25.0,20.0,0.0,5.0,0,5.0,7.0,8.0,4.0,6.0,3.0,6.0,4.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
102,11,1,1,2,1,1,10,9,,6,3,3,0,-0.24,1,25,2,35.0,10.0,35.0,10.0,10.0,0.0,0,7.0,9.0,10.0,7.0,8.0,9.0,8.0,7.0,1,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
103,11,1,1,2,1,1,10,6,,3,4,4,0,-0.18,1,23,2,20.0,20.0,20.0,20.0,10.0,10.0,0,4.0,10.0,8.0,5.0,8.0,7.0,6.0,7.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
104,11,1,1,2,1,1,10,4,,1,5,5,0,-0.43,1,21,2,20.0,5.0,25.0,25.0,10.0,15.0,0,5.0,8.0,8.0,2.0,2.0,2.0,7.0,5.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
105,11,1,1,2,1,1,10,8,,5,6,6,0,0.33,0,23,4,10.0,25.0,20.0,25.0,5.0,15.0,1,6.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
106,11,1,1,2,1,1,10,5,,2,7,7,0,0.19,0,22,4,15.0,15.0,25.0,20.0,15.0,10.0,0,4.0,8.0,8.0,5.0,7.0,4.0,7.0,4.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
107,11,1,1,2,1,1,10,10,,7,8,8,0,-0.03,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,5.0,8.0,7.0,4.0,7.0,5.0,4.0,5.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
108,11,1,1,2,1,1,10,1,,8,9,9,0,0.19,0,26,6,20.0,10.0,20.0,30.0,10.0,10.0,1,8.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
109,11,1,1,2,1,1,10,2,,9,10,10,0,0.3,1,26,2,15.0,15.0,15.0,40.0,10.0,5.0,0,6.0,10.0,10.0,6.0,6.0,,6.0,3.0,2,27,Finance,8.0,,,,2,7,3,Argentina,0,,1,5,4,"Academia, Research, Banking, Life",2.0,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3
110,12,2,1,4,1,1,10,7,,3,1,1,0,0.54,0,21,4,15.0,20.0,20.0,15.0,15.0,15.0,1,7.0,8.0,7.0,8.0,5.0,6.0,7.0,5.0,1,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
111,12,2,1,4,1,1,10,3,,9,2,2,0,0.18,1,24,2,45.0,5.0,25.0,20.0,0.0,5.0,0,8.0,5.0,6.0,6.0,9.0,6.0,7.0,3.0,2,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
112,12,2,1,4,1,1,10,9,,5,3,3,0,-0.14,1,25,2,35.0,10.0,35.0,10.0,10.0,0.0,0,9.0,7.0,9.0,8.0,9.0,7.0,8.0,7.0,2,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
113,12,2,1,4,1,1,10,6,,2,4,4,0,-0.18,1,23,2,20.0,20.0,20.0,20.0,10.0,10.0,0,8.0,7.0,8.0,10.0,7.0,8.0,8.0,1.0,1,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
114,12,2,1,4,1,1,10,4,,10,5,5,0,0.0,1,21,2,20.0,5.0,25.0,25.0,10.0,15.0,0,8.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,1,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
115,12,2,1,4,1,1,10,8,,4,6,6,0,0.37,0,23,4,10.0,25.0,20.0,25.0,5.0,15.0,1,6.0,9.0,9.0,6.0,8.0,2.0,7.0,6.0,2,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
116,12,2,1,4,1,1,10,5,,1,7,7,0,0.21,0,22,4,15.0,15.0,25.0,20.0,15.0,10.0,0,6.0,6.0,8.0,4.0,9.0,4.0,7.0,3.0,1,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
117,12,2,1,4,1,1,10,10,,6,8,8,1,-0.11,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,2,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
118,12,2,1,4,1,1,10,1,,7,9,9,1,0.03,0,26,6,20.0,10.0,20.0,30.0,10.0,10.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,2,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
119,12,2,1,4,1,1,10,2,,8,10,10,0,0.65,1,26,2,15.0,15.0,15.0,40.0,10.0,5.0,0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1,22,Law,1.0,,,,2,1,1,England,"14,850","29,237.00",1,1,1,Corporate Lawyer,1.0,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20
120,13,3,1,6,1,1,10,7,,10,1,1,1,0.16,1,21,4,15.0,20.0,20.0,15.0,15.0,15.0,1,5.0,8.0,9.0,8.0,5.0,7.0,7.0,,1,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
121,13,3,1,6,1,1,10,3,,6,2,2,0,0.1,0,24,2,45.0,5.0,25.0,20.0,0.0,5.0,0,5.0,8.0,9.0,6.0,3.0,4.0,6.0,7.0,2,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
122,13,3,1,6,1,1,10,9,,2,3,3,0,0.09,0,25,2,35.0,10.0,35.0,10.0,10.0,0.0,0,7.0,9.0,9.0,7.0,9.0,7.0,8.0,7.0,2,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
123,13,3,1,6,1,1,10,6,,9,4,4,0,0.05,0,23,2,20.0,20.0,20.0,20.0,10.0,10.0,0,4.0,7.0,8.0,8.0,6.0,7.0,4.0,1.0,2,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
124,13,3,1,6,1,1,10,4,,7,5,5,0,-0.17,0,21,2,20.0,5.0,25.0,25.0,10.0,15.0,0,4.0,6.0,8.0,8.0,6.0,5.0,6.0,5.0,1,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
125,13,3,1,6,1,1,10,8,,1,6,6,0,-0.51,1,23,4,10.0,25.0,20.0,25.0,5.0,15.0,0,4.0,7.0,9.0,4.0,3.0,2.0,6.0,2.0,1,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
126,13,3,1,6,1,1,10,5,,8,7,7,0,0.52,1,22,4,15.0,15.0,25.0,20.0,15.0,10.0,0,3.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,1,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
127,13,3,1,6,1,1,10,10,,3,8,8,1,0.42,0,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,5.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0,2,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
128,13,3,1,6,1,1,10,1,,4,9,9,1,0.68,0,26,6,20.0,10.0,20.0,30.0,10.0,10.0,1,5.0,10.0,10.0,6.0,6.0,6.0,8.0,5.0,2,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
129,13,3,1,6,1,1,10,2,,5,10,10,1,-0.15,0,26,2,15.0,15.0,15.0,40.0,10.0,5.0,1,6.0,10.0,10.0,10.0,6.0,,7.0,6.0,2,22,Law,1.0,,,,4,3,5,Southern California,"92,821",,2,7,1,Lawyer,1.0,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4
130,14,4,1,8,1,1,10,7,,5,1,1,1,0.61,0,21,4,15.0,20.0,20.0,15.0,15.0,15.0,1,7.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,2,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
131,14,4,1,8,1,1,10,3,,1,2,2,1,-0.21,1,24,2,45.0,5.0,25.0,20.0,0.0,5.0,1,7.0,9.0,7.0,6.0,5.0,7.0,7.0,8.0,2,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
132,14,4,1,8,1,1,10,9,,7,3,3,0,-0.04,1,25,2,35.0,10.0,35.0,10.0,10.0,0.0,0,9.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,2,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
133,14,4,1,8,1,1,10,6,,4,4,4,1,-0.18,1,23,2,20.0,20.0,20.0,20.0,10.0,10.0,1,8.0,10.0,7.0,10.0,7.0,10.0,8.0,10.0,1,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
134,14,4,1,8,1,1,10,4,,2,5,5,1,0.08,1,21,2,20.0,5.0,25.0,25.0,10.0,15.0,1,8.0,5.0,5.0,7.0,7.0,9.0,8.0,2.0,1,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
135,14,4,1,8,1,1,10,8,,6,6,6,1,0.12,0,23,4,10.0,25.0,20.0,25.0,5.0,15.0,1,8.0,6.0,7.0,8.0,2.0,8.0,9.0,4.0,2,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
136,14,4,1,8,1,1,10,5,,3,7,7,1,-0.46,0,22,4,15.0,15.0,25.0,20.0,15.0,10.0,1,7.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,1,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
137,14,4,1,8,1,1,10,10,,8,8,8,1,-0.4,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,2,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
138,14,4,1,8,1,1,10,1,,9,9,9,1,-0.26,0,26,6,20.0,10.0,20.0,30.0,10.0,10.0,1,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,2,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
139,14,4,1,8,1,1,10,2,,10,10,10,0,0.17,1,26,2,15.0,15.0,15.0,40.0,10.0,5.0,0,10.0,10.0,10.0,10.0,10.0,,10.0,1.0,1,23,Law,1.0,,,,2,1,1,"Cincinnati, Ohio","45,243","56,580.00",2,4,1,Corporate attorney,1.0,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15
140,15,5,1,10,1,1,10,7,,7,1,1,1,0.21,0,21,4,15.0,20.0,20.0,15.0,15.0,15.0,1,5.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,2,24,Law,1.0,,,,3,3,1,Miami,"33,183","36,782.00",1,4,1,Lawyer,1.0,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9
141,15,5,1,10,1,1,10,3,,3,2,2,0,0.32,0,24,2,45.0,5.0,25.0,20.0,0.0,5.0,0,6.0,8.0,7.0,9.0,7.0,8.0,8.0,6.0,1,24,Law,1.0,,,,3,3,1,Miami,"33,183","36,782.00",1,4,1,Lawyer,1.0,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9
142,15,5,1,10,1,1,10,9,,9,3,3,0,-0.14,0,25,2,35.0,10.0,35.0,10.0,10.0,0.0,0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,,2,24,Law,1.0,,,,3,3,1,Miami,"33,183","36,782.00",1,4,1,Lawyer,1.0,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9
143,15,5,1,10,1,1,10,6,,6,4,4,0,0.21,0,23,2,20.0,20.0,20.0,20.0,10.0,10.0,0,6.0,9.0,8.0,9.0,8.0,9.0,7.0,7.0,2,24,Law,1.0,,,,3,3,1,Miami,"33,183","36,782.00",1,4,1,Lawyer,1.0,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9
144,15,5,1,10,1,1,10,4,,4,5,5,0,-0.16,0,21,2,20.0,5.0,25.0,25.0,10.0,15.0,0,6.0,7.0,7.0,5.0,4.0,8.0,7.0,4.0,2,24,Law,1.0,,,,3,3,1,Miami,"33,183","36,782.00",1,4,1,Lawyer,1.0,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9
